index_redacao,score,pred_total
251,520,560.0
252,520,480.0
253,520,480.0
254,520,640.0
255,520,580.0
256,520,400.0
257,520,400.0
258,520,640.0
259,520,560.0
260,520,640.0
261,560,560.0
262,560,400.0
263,560,400.0
264,560,480.0
265,560,560.0
266,560,560.0
267,560,480.0
268,560,400.0
269,560,560.0
270,560,400.0
271,560,480.0
272,560,480.0
273,560,640.0
274,560,560.0
275,560,520.0
276,560,400.0
277,560,560.0
278,560,640.0
279,560,400.0
280,560,480.0
281,560,560.0
282,560,600.0
283,560,400.0
284,560,400.0
285,560,640.0
286,560,400.0
287,560,640.0
288,560,520.0
289,560,640.0
290,560,560.0
291,560,400.0
292,560,640.0
293,560,480.0
294,560,480.0
295,560,240.0
296,560,640.0
297,560,480.0
298,560,520.0
299,560,560.0
300,560,580.0
301,560,400.0
302,560,
303,560,480.0
304,560,480.0
305,560,120.0
306,560,520.0
307,560,560.0
308,560,400.0
309,560,560.0
310,560,380.0
311,560,480.0
312,560,640.0
313,560,480.0
314,560,580.0
315,560,400.0
316,560,400.0
317,600,640.0
318,600,
319,600,
320,600,440.0
321,600,480.0
322,600,640.0
323,600,480.0
324,600,480.0
325,600,600.0
326,600,400.0
327,600,520.0
328,600,560.0
329,600,520.0
330,600,560.0
331,600,560.0
332,600,580.0
333,600,580.0
334,600,400.0
335,600,560.0
336,600,640.0
337,600,640.0
338,600,400.0
339,600,400.0
340,600,480.0
341,600,520.0
342,600,560.0
343,600,480.0
344,600,520.0
345,600,
346,600,240.0
347,600,560.0
348,600,500.0
349,600,520.0
350,600,580.0
351,600,400.0
352,600,520.0
353,600,400.0
354,600,400.0
355,600,640.0
356,600,660.0
357,600,520.0
358,600,
359,600,640.0
360,600,480.0
361,600,480.0
362,600,480.0
363,600,400.0
364,600,620.0
365,600,580.0
366,600,480.0
367,600,560.0
368,600,560.0
369,600,600.0
370,600,480.0
371,600,480.0
372,600,120.0
373,600,200.0
374,600,600.0
375,600,400.0
376,600,640.0
377,600,400.0
378,600,700.0
379,600,400.0
380,600,600.0
381,600,600.0
382,600,400.0
383,600,480.0
384,600,400.0
385,600,480.0
386,600,600.0
387,600,560.0
388,600,520.0
389,600,
390,600,320.0
391,600,400.0
392,600,480.0
393,600,400.0
394,600,480.0
395,600,480.0
396,600,360.0
397,600,400.0
398,600,480.0
399,600,560.0
400,600,640.0
401,600,480.0
402,600,480.0
403,600,400.0
404,600,480.0
405,600,560.0
406,600,400.0
407,600,400.0
408,600,600.0
409,600,400.0
410,600,480.0
411,600,480.0
412,600,400.0
413,600,560.0
414,600,480.0
415,600,640.0
416,600,480.0
417,600,560.0
418,600,560.0
419,600,640.0
420,600,480.0
421,600,560.0
422,600,560.0
423,600,560.0
424,600,400.0
425,600,
426,600,400.0
427,600,480.0
428,600,640.0
429,600,400.0
430,600,520.0
431,600,640.0
432,600,480.0
433,600,560.0
434,640,480.0
435,640,400.0
436,640,560.0
437,640,640.0
438,640,520.0
439,640,
440,640,560.0
441,640,640.0
442,640,640.0
443,640,480.0
444,640,520.0
445,640,560.0
446,640,400.0
447,640,400.0
448,640,480.0
449,640,400.0
450,640,560.0
451,640,480.0
452,640,400.0
453,640,560.0
454,640,560.0
455,640,560.0
456,640,480.0
457,640,560.0
458,640,480.0
459,640,400.0
460,640,480.0
461,640,480.0
462,640,
463,640,640.0
464,640,360.0
465,640,520.0
466,640,560.0
467,640,
468,640,400.0
469,640,480.0
470,640,560.0
471,640,640.0
472,640,640.0
473,640,480.0
474,680,400.0
475,680,560.0
476,680,480.0
477,680,640.0
478,680,560.0
479,680,600.0
480,680,480.0
481,680,640.0
482,680,520.0
483,680,400.0
484,680,480.0
485,680,480.0
486,680,520.0
487,680,480.0
488,680,480.0
489,680,480.0
490,680,560.0
491,680,400.0
492,680,480.0
493,680,520.0
494,680,400.0
495,680,400.0
496,680,640.0
497,680,400.0
498,680,480.0
499,680,
500,680,640.0
501,680,560.0
502,680,560.0
503,680,
504,680,400.0
505,680,560.0
506,680,320.0
507,680,520.0
508,680,400.0
509,680,440.0
510,680,480.0
511,680,400.0
512,680,560.0
513,680,480.0
514,680,560.0
515,680,520.0
516,680,400.0
517,680,520.0
518,680,
519,680,560.0
520,680,400.0
521,680,560.0
522,680,400.0
523,680,400.0
524,680,400.0
525,680,400.0
526,680,240.0
527,680,560.0
528,680,480.0
529,680,520.0
530,680,620.0
531,680,240.0
532,680,400.0
533,720,400.0
534,720,400.0
535,720,640.0
536,720,520.0
537,720,520.0
538,720,440.0
539,720,640.0
540,720,400.0
541,720,560.0
542,720,400.0
543,720,640.0
544,720,640.0
545,720,400.0
546,720,640.0
547,720,400.0
548,720,640.0
549,720,400.0
550,720,560.0
551,720,480.0
552,720,400.0
553,720,640.0
554,720,640.0
555,720,480.0
556,720,480.0
557,720,400.0
558,720,480.0
559,720,480.0
560,720,400.0
561,760,560.0
562,760,400.0
563,760,760.0
564,760,560.0
565,760,580.0
566,760,400.0
567,760,560.0
568,760,480.0
569,760,400.0
570,760,520.0
571,760,400.0
572,760,520.0
573,800,480.0
574,800,400.0
575,800,560.0
576,800,480.0
577,800,560.0
578,800,480.0
579,800,580.0
580,800,560.0
581,800,400.0
582,800,580.0
583,800,640.0
584,800,560.0
585,800,560.0
586,840,560.0
587,840,560.0
588,840,640.0
589,840,480.0
590,840,560.0
591,840,520.0
592,840,400.0
593,840,400.0
594,880,400.0
595,880,600.0
596,320,480.0
597,440,640.0
598,480,560.0
599,480,480.0
600,520,480.0
601,520,240.0
602,520,580.0
603,560,520.0
604,560,240.0
605,560,400.0
606,560,400.0
607,560,300.0
608,560,400.0
609,560,480.0
610,600,640.0
611,600,640.0
612,600,480.0
613,600,480.0
614,640,640.0
615,640,560.0
616,640,480.0
617,640,480.0
618,640,480.0
619,640,560.0
620,640,500.0
621,640,480.0
622,640,560.0
623,640,520.0
624,640,560.0
625,640,480.0
626,640,400.0
627,640,400.0
628,640,640.0
629,640,640.0
630,640,480.0
631,680,400.0
632,680,480.0
633,680,400.0
634,680,240.0
635,680,480.0
636,680,400.0
637,680,400.0
638,680,480.0
639,680,560.0
640,680,400.0
641,680,480.0
642,680,520.0
643,680,400.0
644,680,480.0
645,680,480.0
646,680,400.0
647,680,520.0
648,680,520.0
649,680,560.0
650,680,400.0
651,680,560.0
652,680,400.0
653,680,560.0
654,680,480.0
655,680,520.0
656,680,520.0
657,680,480.0
658,680,480.0
659,680,480.0
660,680,580.0
661,680,640.0
662,680,400.0
663,680,640.0
664,680,560.0
665,680,480.0
666,680,480.0
667,720,480.0
668,720,480.0
669,720,400.0
670,720,520.0
671,720,480.0
672,720,480.0
673,720,640.0
674,720,400.0
675,720,400.0
676,720,480.0
677,720,560.0
678,720,480.0
679,720,640.0
680,720,600.0
681,720,640.0
682,720,640.0
683,720,640.0
684,720,560.0
685,720,640.0
686,720,480.0
687,720,560.0
688,720,640.0
689,720,240.0
690,720,480.0
691,720,560.0
692,720,640.0
693,720,480.0
694,720,480.0
695,720,600.0
696,720,480.0
697,720,640.0
698,720,560.0
699,720,440.0
700,720,400.0
701,720,560.0
702,720,480.0
703,720,560.0
704,720,480.0
705,720,400.0
706,720,600.0
707,720,400.0
708,720,400.0
709,720,640.0
710,720,640.0
711,720,480.0
712,720,480.0
713,720,480.0
714,720,640.0
715,720,640.0
716,720,400.0
717,720,640.0
718,760,
719,760,480.0
720,760,400.0
721,760,640.0
722,760,520.0
723,760,640.0
724,760,400.0
725,760,480.0
726,760,400.0
727,760,400.0
728,760,400.0
729,760,640.0
730,760,400.0
731,760,560.0
732,760,400.0
733,760,400.0
734,760,480.0
735,760,560.0
736,760,580.0
737,760,520.0
738,760,480.0
739,760,640.0
740,760,520.0
741,760,560.0
742,760,640.0
743,760,520.0
744,760,480.0
745,760,480.0
746,760,480.0
747,760,580.0
748,760,560.0
749,760,560.0
750,760,640.0
751,760,240.0
752,760,480.0
753,760,560.0
754,760,560.0
755,760,560.0
756,760,400.0
757,760,400.0
758,760,480.0
759,800,400.0
760,800,560.0
761,800,560.0
762,800,400.0
763,800,480.0
764,800,580.0
765,800,400.0
766,800,640.0
767,800,400.0
768,800,240.0
769,800,400.0
770,800,480.0
771,800,400.0
772,800,580.0
773,800,480.0
774,800,640.0
775,800,400.0
776,800,580.0
777,800,240.0
778,800,400.0
779,800,640.0
780,800,400.0
781,800,560.0
782,800,640.0
783,800,480.0
784,800,580.0
785,800,560.0
786,800,560.0
787,800,400.0
788,800,640.0
789,800,560.0
790,800,400.0
791,800,480.0
792,800,640.0
793,800,520.0
794,800,560.0
795,800,560.0
796,800,640.0
797,800,400.0
798,800,480.0
799,800,480.0
800,800,400.0
801,800,480.0
802,800,400.0
803,800,560.0
804,800,760.0
805,800,640.0
806,800,560.0
807,800,400.0
808,800,520.0
809,840,400.0
810,840,400.0
811,840,520.0
812,840,400.0
813,840,480.0
814,840,520.0
815,840,400.0
816,840,480.0
817,840,400.0
818,840,640.0
819,840,400.0
820,840,480.0
821,840,560.0
822,840,400.0
823,840,640.0
824,840,400.0
825,840,560.0
826,840,560.0
827,840,400.0
828,840,400.0
829,840,400.0
830,840,480.0
831,840,640.0
832,840,480.0
833,840,600.0
834,840,520.0
835,880,560.0
836,880,640.0
837,880,400.0
838,880,400.0
839,880,560.0
840,880,760.0
841,880,560.0
842,880,400.0
843,880,480.0
844,880,640.0
845,880,560.0
846,880,400.0
847,880,400.0
848,880,400.0
849,880,520.0
850,880,400.0
851,880,480.0
852,880,240.0
853,880,400.0
854,880,560.0
855,880,400.0
856,880,240.0
857,880,400.0
858,880,400.0
859,920,400.0
860,920,620.0
861,920,480.0
862,920,480.0
863,920,560.0
864,920,400.0
865,920,560.0
866,920,480.0
867,920,640.0
868,920,560.0
869,920,560.0
870,920,400.0
871,920,560.0
872,920,480.0
873,920,640.0
874,920,480.0
875,920,640.0
876,920,480.0
877,920,480.0
878,960,400.0
879,960,400.0
880,960,640.0
881,960,560.0
882,960,400.0
883,760,500.0
884,800,400.0
885,800,560.0
886,800,480.0
887,800,560.0
888,840,400.0
889,840,600.0
890,840,480.0
891,880,480.0
892,880,520.0
893,880,480.0
894,880,480.0
895,920,560.0
896,960,400.0
897,960,480.0
898,960,600.0
899,1000,640.0
900,1000,400.0
901,1000,400.0
902,1000,400.0
903,1000,480.0
904,840,400.0
905,680,320.0
906,760,480.0
907,840,560.0
908,760,400.0
909,720,400.0
910,600,640.0
911,680,
912,880,600.0
913,880,400.0
914,920,400.0
915,840,480.0
916,880,600.0
917,800,560.0
918,800,400.0
919,480,480.0
920,360,560.0
921,760,640.0
922,920,560.0
923,640,400.0
924,880,400.0
925,320,400.0
926,800,400.0
927,640,560.0
928,640,600.0
929,880,240.0
930,680,400.0
931,840,480.0
932,840,400.0
933,360,560.0
934,360,600.0
935,840,400.0
936,840,400.0
937,720,640.0
938,680,700.0
939,760,360.0
940,720,520.0
941,600,480.0
942,600,480.0
943,680,480.0
944,840,480.0
945,520,400.0
946,840,400.0
947,640,400.0
948,800,400.0
949,560,560.0
950,920,520.0
951,760,560.0
952,440,480.0
953,760,400.0
954,280,320.0
955,680,640.0
956,800,400.0
957,840,640.0
958,800,480.0
959,880,480.0
960,800,400.0
961,800,400.0
962,640,600.0
963,440,640.0
964,720,560.0
965,800,600.0
966,920,480.0
967,680,480.0
968,720,640.0
969,800,640.0
970,920,400.0
971,920,580.0
972,880,480.0
973,760,640.0
974,680,520.0
975,560,480.0
976,800,400.0
977,920,560.0
978,680,600.0
979,920,400.0
980,880,400.0
981,760,560.0
982,880,400.0
983,840,400.0
984,840,480.0
985,720,320.0
986,720,560.0
987,960,520.0
988,600,560.0
989,720,640.0
990,760,480.0
991,760,520.0
992,840,480.0
993,720,400.0
994,440,400.0
995,760,480.0
996,640,480.0
997,720,400.0
998,720,480.0
999,680,360.0
1000,920,400.0
1001,760,400.0
1002,840,240.0
1003,640,400.0
1004,760,560.0
1005,880,480.0
1006,840,640.0
1007,680,560.0
1008,920,480.0
1009,760,400.0
1010,800,400.0
1011,480,200.0
1012,720,
1013,840,480.0
1014,800,480.0
1015,600,640.0
1016,880,480.0
1017,800,640.0
1018,840,400.0
1019,880,520.0
1020,680,480.0
1021,760,480.0
1022,680,400.0
1023,720,580.0
1024,680,620.0
1025,920,640.0
1026,800,400.0
1027,640,400.0
1028,920,400.0
1029,720,520.0
1030,720,
1031,440,480.0
1032,720,480.0
1033,720,560.0
1034,680,480.0
1035,680,400.0
1036,640,520.0
1037,880,240.0
1038,800,480.0
1039,880,560.0
1040,520,380.0
1041,880,400.0
1042,840,580.0
1043,680,480.0
1044,720,560.0
1045,880,640.0
1046,640,480.0
1047,600,480.0
1048,840,640.0
1049,760,560.0
1050,880,520.0
1051,840,520.0
1052,840,400.0
1053,760,400.0
1054,840,400.0
1055,800,480.0
1056,720,580.0
1057,600,560.0
1058,760,
1059,880,480.0
1060,840,560.0
1061,880,480.0
1062,880,620.0
1063,840,
1064,520,240.0
1065,760,560.0
1066,760,
1067,720,480.0
1068,640,640.0
1069,640,400.0
1070,760,640.0
1071,840,400.0
1072,880,400.0
1073,880,
1074,440,400.0
1075,720,400.0
1076,880,400.0
1077,920,400.0
1078,800,560.0
1079,920,400.0
1080,840,400.0
1081,840,400.0
1082,720,600.0
1083,840,400.0
1084,760,480.0
1085,360,240.0
1086,560,560.0
1087,560,480.0
1088,720,400.0
1089,880,400.0
1090,760,600.0
1091,760,580.0
1092,800,400.0
1093,880,560.0
1094,760,760.0
1095,760,640.0
1096,600,520.0
1097,720,560.0
1098,640,480.0
1099,840,600.0
1100,680,400.0
1101,680,400.0
1102,840,480.0
1103,840,480.0
1104,680,560.0
1105,520,400.0
1106,800,640.0
1107,800,520.0
1108,720,400.0
1109,800,520.0
1110,680,560.0
1111,680,400.0
1112,520,480.0
1113,720,520.0
1114,360,320.0
1115,600,480.0
1116,680,560.0
1117,680,580.0
1118,720,500.0
1119,880,640.0
1120,680,400.0
1121,800,640.0
1122,720,520.0
1123,600,560.0
1124,480,400.0
1125,560,120.0
1126,680,480.0
1127,840,780.0
1128,800,580.0
1129,880,640.0
1130,520,480.0
1131,680,480.0
1132,720,560.0
1133,640,240.0
1134,840,400.0
1135,800,560.0
1136,560,
1137,640,600.0
1138,800,560.0
1139,480,480.0
1140,480,440.0
1141,520,560.0
1142,520,400.0
1143,720,640.0
1144,640,400.0
1145,480,600.0
1146,640,
1147,440,480.0
1148,760,640.0
1149,640,480.0
1150,880,600.0
1151,760,400.0
1152,560,520.0
1153,760,640.0
1154,560,480.0
1155,480,560.0
1156,600,580.0
1157,400,240.0
1158,760,640.0
1159,160,400.0
1160,520,560.0
1161,520,560.0
1162,400,240.0
1163,360,
1164,160,
1165,240,560.0
1166,800,400.0
1167,400,480.0
1168,1000,640.0
1169,720,480.0
1170,680,520.0
1171,520,480.0
1172,760,480.0
1173,1000,520.0
1174,160,400.0
1175,640,400.0
1176,520,560.0
1177,280,320.0
1178,440,600.0
1179,680,400.0
1180,480,480.0
1181,560,600.0
1182,480,640.0
1183,720,480.0
1184,640,600.0
1185,400,560.0
1186,760,560.0
1187,560,560.0
1188,480,480.0
1189,600,400.0
1190,520,400.0
1191,840,400.0
1192,320,320.0
1193,360,600.0
1194,960,560.0
1195,760,560.0
1196,440,480.0
1197,480,400.0
1198,520,640.0
1199,480,560.0
1200,480,640.0
1201,480,640.0
1202,360,700.0
1203,640,480.0
1204,760,520.0
1205,520,400.0
1206,520,600.0
1207,480,400.0
1208,560,400.0
1209,640,620.0
1210,680,560.0
1211,600,640.0
1212,400,480.0
1213,760,520.0
1214,480,480.0
1215,800,
1216,400,
1217,520,600.0
1218,520,640.0
1219,680,480.0
1220,520,520.0
1221,640,640.0
1222,440,400.0
1223,840,520.0
1224,680,640.0
1225,720,
1226,160,600.0
1227,840,600.0
1228,320,480.0
1229,480,520.0
1230,360,480.0
1231,440,600.0
1232,680,400.0
1233,160,400.0
1234,600,560.0
1235,680,640.0
1236,680,400.0
1237,160,240.0
1238,560,400.0
1239,840,640.0
1240,240,600.0
1241,280,400.0
1242,840,400.0
1243,440,560.0
1244,400,560.0
1245,600,320.0
1246,560,320.0
1247,480,560.0
1248,320,400.0
1249,600,400.0
1250,880,560.0
1251,760,640.0
1252,480,240.0
1253,560,560.0
1254,440,480.0
1255,320,200.0
1256,760,760.0
1257,720,480.0
1258,640,400.0
1259,680,560.0
1260,400,400.0
1261,680,
1262,880,
1263,720,640.0
1264,560,480.0
1265,880,480.0
1266,800,560.0
1267,800,480.0
1268,760,400.0
1269,480,480.0
1270,680,480.0
1271,600,400.0
1272,960,480.0
1273,600,560.0
1274,440,480.0
1275,480,280.0
1276,560,480.0
1277,840,400.0
1278,560,400.0
1279,360,
1280,600,400.0
1281,560,480.0
1282,600,400.0
1283,760,520.0
1284,520,480.0
1285,760,560.0
1286,880,400.0
1287,520,240.0
1288,480,480.0
1289,440,440.0
1290,440,640.0
1291,480,560.0
1292,800,400.0
1293,680,520.0
1294,640,560.0
1295,320,560.0
1296,560,560.0
