index_redacao,score,pred_total
310,560,540
311,560,600
312,560,760
313,560,540
314,560,660
315,560,510
316,560,600
317,600,800
318,600,640
319,600,800
320,600,540
321,600,760
322,600,660
323,600,500
324,600,600
325,600,800
326,600,520
327,600,680
328,600,600
329,600,640
330,600,700
331,600,800
332,600,680
333,600,520
334,600,660
335,600,760
336,600,760
337,600,680
338,600,870
339,600,720
340,600,660
341,600,780
342,600,700
343,600,760
344,600,760
345,600,660
346,600,600
347,600,540
348,600,600
349,600,600
350,600,760
351,600,480
352,600,540
353,600,600
354,600,800
355,600,500
356,600,600
357,600,600
358,600,760
359,600,540
360,600,440
361,600,660
362,600,720
363,600,520
364,600,680
365,600,810
366,600,600
367,600,800
368,600,820
369,600,720
370,600,600
371,600,800
372,600,460
373,600,480
374,600,440
375,600,640
376,600,660
377,600,600
378,600,700
379,600,800
380,600,530
381,600,460
382,600,440
383,600,680
384,600,700
385,600,660
386,600,600
387,600,600
388,600,700
389,600,500
390,600,680
391,600,460
392,600,760
393,600,800
394,600,680
395,600,760
396,600,600
397,600,680
398,600,740
399,600,760
400,600,600
401,600,600
402,600,600
403,600,640
404,600,380
405,600,800
406,600,600
407,600,500
408,600,760
409,600,500
410,600,700
411,600,600
412,600,540
413,600,680
414,600,640
415,600,660
416,600,800
417,600,700
418,600,540
419,600,760
420,600,600
421,600,680
422,600,600
423,600,760
424,600,700
425,600,600
426,600,500
427,600,480
428,600,660
429,600,520
430,600,600
431,600,600
432,600,660
433,600,760
434,640,600
435,640,600
436,640,750
437,640,850
438,640,660
439,640,760
440,640,700
441,640,780
442,640,760
443,640,520
444,640,600
445,640,760
446,640,600
447,640,540
448,640,680
449,640,600
450,640,600
451,640,680
452,640,600
453,640,520
454,640,850
455,640,800
456,640,600
457,640,600
458,640,460
459,640,480
460,640,700
461,640,640
462,640,400
463,640,660
464,640,600
465,640,760
466,640,800
467,640,540
468,640,600
469,640,600
470,640,760
471,640,800
472,640,740
473,640,520
474,680,760
475,680,760
476,680,800
477,680,760
478,680,600
479,680,600
480,680,640
481,680,800
482,680,760
483,680,600
484,680,760
485,680,820
486,680,640
487,680,600
488,680,800
489,680,520
490,680,660
491,680,680
492,680,800
493,680,680
494,680,660
495,680,600
496,680,700
497,680,680
498,680,600
499,680,600
500,680,680
501,680,680
502,680,800
503,680,760
504,680,600
505,680,760
506,680,680
507,680,850
508,680,850
509,680,400
510,680,680
511,680,660
512,680,650
513,680,640
514,680,460
515,680,700
516,680,720
517,680,600
518,680,460
519,680,660
520,680,680
521,680,760
522,680,850
523,680,600
524,680,700
525,680,600
526,680,660
527,680,760
528,680,600
529,680,700
530,680,760
531,680,700
532,680,700
533,720,660
534,720,540
535,720,700
536,720,760
537,720,480
538,720,680
539,720,760
540,720,850
541,720,810
542,720,800
543,720,800
544,720,680
545,720,800
546,720,760
547,720,660
548,720,740
549,720,680
550,720,720
551,720,640
552,720,850
553,720,850
554,720,720
555,720,800
556,720,660
557,720,640
558,720,500
559,720,660
560,720,760
561,760,870
562,760,540
563,760,850
564,760,600
565,760,660
566,760,760
567,760,460
568,760,760
569,760,760
570,760,660
571,760,640
572,760,600
573,800,680
574,800,830
575,800,640
576,800,520
577,800,700
578,800,800
579,800,600
580,800,660
581,800,660
582,800,600
583,800,600
584,800,760
585,800,600
586,840,850
587,840,760
588,840,800
589,840,720
590,840,680
591,840,660
592,840,800
593,840,600
594,880,680
595,880,660
596,320,640
597,440,830
598,480,700
599,480,600
600,520,760
601,520,600
602,520,520
603,560,460
604,560,640
605,560,500
606,560,640
607,560,500
608,560,640
609,560,660
610,600,520
611,600,800
612,600,600
613,600,540
614,640,760
615,640,500
616,640,760
617,640,540
618,640,600
619,640,600
620,640,520
621,640,440
622,640,800
623,640,680
624,640,600
625,640,870
626,640,600
627,640,540
628,640,700
629,640,540
630,640,760
631,680,640
632,680,600
633,680,760
634,680,640
635,680,480
636,680,760
637,680,640
638,680,850
639,680,800
640,680,500
641,680,600
642,680,600
643,680,600
644,680,680
645,680,550
646,680,600
647,680,700
648,680,720
649,680,640
650,680,540
651,680,600
652,680,600
653,680,520
654,680,540
655,680,720
656,680,870
657,680,600
658,680,750
659,680,800
660,680,660
661,680,660
662,680,680
663,680,680
664,680,540
665,680,800
666,680,800
667,720,620
668,720,800
669,720,760
670,720,600
671,720,760
672,720,680
673,720,720
674,720,680
675,720,760
676,720,760
677,720,680
678,720,540
679,720,850
680,720,640
681,720,660
682,720,600
683,720,800
684,720,600
685,720,760
686,720,700
687,720,540
688,720,680
689,720,560
690,720,600
691,720,760
692,720,760
693,720,800
694,720,520
695,720,550
696,720,640
697,720,680
698,720,800
699,720,500
700,720,800
701,720,680
702,720,680
703,720,800
704,720,600
705,720,640
706,720,680
707,720,600
708,720,800
709,720,680
710,720,800
711,720,640
712,720,600
713,720,520
714,720,800
715,720,600
716,720,600
717,720,800
718,760,680
719,760,800
720,760,760
721,760,540
722,760,660
723,760,800
724,760,640
725,760,720
726,760,600
727,760,500
728,760,770
729,760,760
730,760,400
731,760,760
732,760,700
733,760,760
734,760,700
735,760,700
736,760,680
737,760,800
738,760,660
739,760,800
740,760,720
741,760,760
742,760,760
743,760,520
744,760,760
745,760,600
746,760,760
747,760,700
748,760,600
749,760,760
750,760,600
751,760,640
752,760,760
753,760,600
754,760,800
755,760,600
756,760,680
757,760,720
758,760,550
759,800,600
760,800,660
761,800,760
762,800,760
763,800,680
764,800,800
765,800,850
766,800,640
767,800,660
768,800,700
769,800,800
770,800,440
771,800,800
772,800,850
773,800,600
774,800,700
775,800,680
776,800,800
777,800,440
778,800,640
779,800,700
780,800,600
781,800,640
782,800,660
783,800,760
784,800,600
785,800,700
786,800,680
787,800,540
788,800,700
789,800,760
790,800,800
791,800,550
792,800,870
793,800,800
794,800,760
795,800,760
796,800,680
797,800,800
798,800,640
799,800,760
800,800,660
801,800,800
802,800,760
803,800,760
804,800,850
805,800,760
806,800,760
807,800,760
808,800,850
809,840,500
810,840,800
811,840,800
812,840,520
813,840,820
814,840,750
815,840,800
816,840,600
817,840,760
818,840,600
819,840,760
820,840,680
821,840,680
822,840,600
823,840,680
824,840,760
825,840,760
826,840,640
827,840,600
828,840,760
829,840,600
830,840,750
831,840,600
832,840,640
833,840,520
834,840,600
835,880,600
836,880,680
837,880,700
838,880,600
839,880,800
840,880,680
841,880,660
842,880,850
843,880,600
844,880,700
845,880,850
846,880,660
847,880,760
848,880,800
849,880,800
850,880,800
851,880,600
852,880,600
853,880,680
854,880,850
855,880,760
856,880,680
857,880,640
858,880,520
859,920,460
860,920,520
861,920,440
862,920,800
863,920,640
864,920,680
865,920,600
866,920,660
867,920,640
868,920,800
869,920,870
870,920,680
871,920,800
872,920,680
873,920,760
874,920,760
875,920,760
876,920,680
877,920,800
878,960,870
879,960,800
880,960,500
881,960,760
882,960,760
883,760,600
884,800,800
885,800,800
886,800,600
887,800,870
888,840,680
889,840,800
890,840,700
891,880,760
892,880,800
893,880,760
894,880,760
895,920,760
896,960,600
897,960,630
898,960,800
899,1000,760
900,1000,760
901,1000,660
902,1000,850
903,1000,870
904,840,800
905,680,540
906,760,700
907,840,760
908,760,600
909,720,600
910,600,660
911,680,640
912,880,870
913,880,700
914,920,800
915,840,800
916,880,700
917,800,760
918,800,600
919,480,500
920,360,440
921,760,600
922,920,760
923,640,680
924,880,800
925,320,660
926,800,700
927,640,680
928,640,660
929,880,660
930,680,800
931,840,800
932,840,600
933,360,600
934,360,600
935,840,750
936,840,720
937,720,760
938,680,800
939,760,600
940,720,540
941,600,600
942,600,660
943,680,640
944,840,680
945,520,600
946,840,680
947,640,660
948,800,760
949,560,600
950,920,800
951,760,540
952,440,640
953,760,600
954,280,600
955,680,800
956,800,760
957,840,800
958,800,600
959,880,700
960,800,720
961,800,760
962,640,600
963,440,640
964,720,760
965,800,540
966,920,680
967,680,760
968,720,680
969,800,680
970,920,850
971,920,760
972,880,760
973,760,640
974,680,680
975,560,600
976,800,760
977,920,660
978,680,680
979,920,640
980,880,640
981,760,800
982,880,700
983,840,600
984,840,720
985,720,640
986,720,600
987,960,700
988,600,600
989,720,700
990,760,700
991,760,740
992,840,800
993,720,500
994,440,600
995,760,760
996,640,400
997,720,520
998,720,680
999,680,400
1000,920,600
1001,760,660
1002,840,600
1003,640,660
1004,760,760
1005,880,700
1006,840,800
1007,680,660
1008,920,500
1009,760,600
1010,800,800
1011,480,520
1012,720,560
1013,840,780
1014,800,760
1015,600,800
1016,880,800
1017,800,850
1018,840,800
1019,880,760
1020,680,660
1021,760,600
1022,680,660
1023,720,720
1024,680,600
1025,920,700
1026,800,760
1027,640,600
1028,920,800
1029,720,680
1030,720,440
1031,440,500
1032,720,600
1033,720,650
1034,680,640
1035,680,660
1036,640,720
1037,880,660
1038,800,500
1039,880,700
1040,520,600
1041,880,760
1042,840,680
1043,680,800
1044,720,600
1045,880,800
1046,640,700
1047,600,700
1048,840,800
1049,760,760
1050,880,850
1051,840,680
1052,840,760
1053,760,640
1054,840,800
1055,800,700
1056,720,830
1057,600,660
1058,760,760
1059,880,800
1060,840,760
1061,880,600
1062,880,680
1063,840,800
1064,520,500
1065,760,600
1066,760,520
1067,720,600
1068,640,780
1069,640,660
1070,760,720
1071,840,760
1072,880,760
1073,880,800
1074,440,760
1075,720,700
1076,880,800
1077,920,800
1078,800,700
1079,920,850
1080,840,800
1081,840,800
1082,720,800
1083,840,600
1084,760,700
1085,360,600
1086,560,760
1087,560,540
1088,720,800
1089,880,600
1090,760,760
1091,760,700
1092,800,540
1093,880,760
1094,760,640
1095,760,640
1096,600,760
1097,720,780
1098,640,760
1099,840,700
1100,680,760
1101,680,700
1102,840,700
1103,840,800
1104,680,800
1105,520,850
1106,800,800
1107,800,700
1108,720,640
1109,800,820
1110,680,800
1111,680,800
1112,520,600
1113,720,700
1114,360,400
1115,600,700
1116,680,700
1117,680,800
1118,720,600
1119,880,800
1120,680,760
1121,800,800
1122,720,700
1123,600,800
1124,480,800
1125,560,600
1126,680,820
1127,840,700
1128,800,800
1129,880,760
1130,520,520
1131,680,600
1132,720,760
1133,640,500
1134,840,870
1135,800,800
1136,560,760
1137,640,600
1138,800,600
1139,480,400
1140,480,500
1141,520,600
1142,520,600
1143,720,520
1144,640,600
1145,480,600
1146,640,800
1147,440,780
1148,760,640
1149,640,720
1150,880,850.0
1151,760,760.0
1152,560,520.0
1153,760,660.0
1154,560,520.0
1155,480,820.0
1156,600,800.0
1157,400,500.0
1158,760,760.0
1159,160,600.0
1160,520,660.0
1161,520,810.0
1162,400,540.0
1163,360,
1164,160,570.0
1165,240,600.0
1166,800,760.0
1167,400,600.0
1168,1000,850.0
1169,720,500.0
1170,680,640.0
1171,520,420.0
1172,760,660.0
1173,1000,600.0
1174,160,400.0
1175,640,660.0
1176,520,650.0
1177,280,400.0
1178,440,600.0
1179,680,660.0
1180,480,450.0
1181,560,520.0
1182,480,560.0
1183,720,760.0
1184,640,660.0
1185,400,760.0
1186,760,540.0
1187,560,800.0
1188,480,600.0
1189,600,500.0
1190,520,550.0
1191,840,400.0
1192,320,520.0
1193,360,600.0
1194,960,760.0
1195,760,760.0
1196,440,600.0
1197,480,600.0
1198,520,540.0
1199,480,680.0
1200,480,660.0
1201,480,640.0
1202,360,800.0
1203,640,600.0
1204,760,640.0
1205,520,600.0
1206,520,640.0
1207,480,850.0
1208,560,500.0
1209,640,640.0
1210,680,800.0
1211,600,760.0
1212,400,640.0
1213,760,760.0
1214,480,620.0
1215,800,600.0
1216,400,500.0
1217,520,580.0
1218,520,760.0
1219,680,850.0
1220,520,660.0
1221,640,640.0
1222,440,800.0
1223,840,760.0
1224,680,800.0
1225,720,
1226,160,400.0
1227,840,870.0
1228,320,520.0
1229,480,660.0
1230,360,500.0
1231,440,640.0
1232,680,720.0
1233,160,760.0
1234,600,600.0
1235,680,500.0
1236,680,760.0
1237,160,500.0
1238,560,760.0
1239,840,800.0
1240,240,520.0
1241,280,660.0
1242,840,660.0
1243,440,600.0
1244,400,520.0
1245,600,640.0
1246,560,760.0
1247,480,600.0
1248,320,760.0
1249,600,600.0
1250,880,800.0
1251,760,720.0
1252,480,640.0
1253,560,800.0
1254,440,440.0
1255,320,550.0
1256,760,600.0
1257,720,640.0
1258,640,460.0
1259,680,600.0
1260,400,460.0
1261,680,
1262,880,
1263,720,760.0
1264,560,760.0
1265,880,800.0
1266,800,400.0
1267,800,800.0
1268,760,830.0
1269,480,640.0
1270,680,680.0
1271,600,800.0
1272,960,820.0
1273,600,800.0
1274,440,760.0
1275,480,660.0
1276,560,700.0
1277,840,760.0
1278,560,680.0
1279,360,800.0
1280,600,600.0
1281,560,600.0
1282,600,640.0
1283,760,500.0
1284,520,460.0
1285,760,760.0
1286,880,660.0
1287,520,700.0
1288,480,600.0
1289,440,540.0
1290,440,600.0
1291,480,460.0
1292,800,600.0
1293,680,700.0
1294,640,600.0
1295,320,600.0
1296,560,800.0
